Tract name,Block group,Place Name,Total housing units,Total owner occupied real $ aggregate (total) value of housing units,Black owner occupied real $ aggregate (total) value of housing units,Vacant for sale only real $ aggregate (total) value of housing units, Total owner occupied average $ value of housing units , Black owner occupied average $ value of housing units , Vacant for sale only average $ value of housing units , Total renter occupied housing units aggregate (total) $ monthly contract rent , Black renter occupied housing units aggregate (total) $ monthly contract rent , Vacant for rent housing units aggregate (total) $ monthly contract rent , Total renter occupied housing units average monthly contract rent , Black renter occupied housing units average monthly contract rent , Vacant for rent housing units average monthly contract rent , Total owner occupied real $ aggregate (total) value of housing units with all plumbing facilities , Black owner occupied real $ aggregate (total) value of housing units with all plumbing facilities , Vacant for sale only real $ aggregate (total) value of housing units with all plumbing facilities , Total owner occupied average $ value of housing units with all plumbing facilities , Black owner occupied average $ value of housing units with all plumbing facilities , Vacant for sale only average $ value of housing units with all plumbing facilities , Total renter occupied housing units with all plumbing facilities aggregate (total) $ monthly contract rent , Black renter occupied housing units with all plumbing facilities aggregate (total) $ monthly contract rent , Vacant for rent housing units with all plumbing facilities aggregate (total) $ monthly contract rent , Total owner occupied average monthly contract rent of housing units with all plumbing facilities , Black owner occupied average monthly contract rent housing units with all plumbing facilities , Vacant for sale only average monthly contract rent of housing units with all plumbing facilities ,"Total owner occupied housing units (includes White, Black and other races)",White owner occupied housing units head of household,Black owner occupied housing units head of household,"Total renter occupied housing units (includes White, Black and other races)",White renter occupied housing units head of household,Black renter occupied housing units head of household,Vacant year round housing units for rent,Vacant year round housing units for sale only,Other vacant year round housing units,Vacant seasonal and vacant migratory housing units,Occupied and vacant housing units 1 unit structure,Occupied and vacant housing units 2 or more unit structures,Mobile homes or trailers (occupied only),Occupied and vacant housing units 1 room units,Occupied and vacant housing units 2 rooms units,Occupied and vacant housing units 3 rooms units,Occupied and vacant housing units 4 rooms units,Occupied and vacant housing units 5 rooms units,Occupied and vacant housing units 6 rooms units,Occupied and vacant housing units 7 rooms units,Occupied and vacant housing units 8 rooms or more units,Rooms in total occupied and vacant year round housing units,Rooms in total occupied housing units,Rooms in owner occupied housing units,Rooms in renter occupied housing units,Rooms in total Black occupied housing units,Rooms in Black owner occupied housing units,Rooms in Black renter occupied housing units,Rooms in vacant for rent housing units,Rooms in vacant for sale only housing units,Occupied housing units 1 person in unit,Occupied housing units 2 persons in unit,Occupied housing units 3 persons in unit,Occupied housing units 4 persons in unit,Occupied housing units 5 persons in unit,Occupied housing units 6 persons in unit,Occupied housing units 7 persons in unit,Occupied housing units 8 persons or more in unit,Persons in total occupied housing units,Persons in owner occupied housing units,Persons in renter occupied housing units,Persons in Black total occupied housing units,Persons in Black owner occupied housing units,Persons in Black renter occupied housing units,Total occupied housing units 1.00 or less persons per room,Total occupied housing units 1.01-1.50 persons per room,Total occupied housing units 1.51 or more persons per room,Owner occupied housing units 1.00 or less persons per room,Owner occupied housing units 1.01-1.50 persons per room,Owner occupied housing units 1.51 or more persons per room,Renter occupied housing units 1.00 or less persons per room,Renter occupied housing units 1.01-1.50 persons per room,Renter occupied housing units 1.51 or more persons per room,Total Black occupied housing units 1.00 or less persons per room,Total Black occupied housing units 1.01-1.50 persons per room,Total Black occupied housing units 1.51 or more persons per room,Black owner occupied housing units 1.00 or less persons per room,Black owner occupied housing units 1.01-1.50 persons per room,Black owner occupied housing units 1.51 or more persons per room,Black renter occupied housing units 1.00 or less persons per room,Black renter occupied housing units 1.01-1.50 persons per room,Black renter occupied housing units 1.51 or more persons per room,Occupied and vacant housing units in multi-unit structures 2-4 units at address,Occupied and vacant housing units in multi-unit structures 5-9 units at address,Occupied and vacant housing units in multi-unit structures 10 units or more at address,Occupied and vacant housing units total with basement,"Occupied and vacant housing units with basement with 1, 2, or 3 units at address",Occupied and vacant housing units with direct access and complete kitchen facilities,"Occupied and vacant housing units with direct access, lacking complete kitchen facilities","Occupied and vacant housing units lacking direct access, with complete kitchen facilities",Occupied and vacant housing units lacking both direct access and complete kitchen facilities,Total occupied housing units with telephone,"Owner occupied housing units value less than $5,000","Owner occupied housing units value $5,000 - $9,999","Owner occupied housing units value $14,000 - $14,999","Owner occupied housing units value $15,000 - $19,999","Owner occupied housing units value $20,000 - $24,999","Owner occupied housing units value $25,000 - $34,999","Owner occupied housing units value $35,000 - $49,999","Owner occupied housing units value $50,000 or more",Total owner occupied housing units for which value is tabulated,Black owner occupied housing units for which value is tabulated,Vacant for sale only housing units for which value is tabulated,Renter occupied housing units with cash rent less than $40,Renter occupied housing units with cash rent $40-$59,Renter occupied housing units with cash rent $60-$79,Renter occupied housing units with cash rent $80-$99,Renter occupied housing units with cash rent $100-$119,Renter occupied housing units with cash rent $120-$149,Renter occupied housing units with cash rent $150-$199,Renter occupied housing units with cash rent $200-$299,Renter occupied housing units with cash rent $300 or more,Renter occupied housing units without payment of cash rent,Total renter occupied housing units for which rent is tabulated,Black renter occupied housing units for which rent is tabulated,Vacant for rent housing units for which rent is tabulated,Vacant for rent housing units vacant less than 2 months,Vacant for sale housing units vacant less than 6 months,Vacant housing units vacant 6 months or more,"Occupied housing units with roomers, boarders, or lodgers",Total occupied and vacant housing units with all plumbing facilities,Total occupied and vacant housing units lacking one or more plumbing facilities,Total occupied housing units with all plumbing facilities,Total occupied housing units lacking one or more plumbing facilities,Owner occupied housing units with all plumbing facilities,Owner occupied housing units lacking one or more plumbing facilities,Rent occupied housing units with all plumbing facilities,Rent occupied housing units lacking one or more plumbing facilities,Total Black occupied housing units with all plumbing facilities,Total Black occupied housing units lacking one or more plumbing facilities,Black owner occupied housing units with all plumbing facilities,Black owner occupied housing units lacking one or more plumbing facilities,Black renter occupied housing units with all plumbing facilities,Black renter occupied housing units lacking one or more plumbing facilities,Vacant for rent housing units with all plumbing facilities,Vacant for rent housing units lacking one or more plumbing facilities,Vacant for sale only housing units with all plumbing facilities,Vacant for sale only housing units lacking one or more plumbing facilities,Total occupied housing units with all plumbing facilities and 1.01 or more persons per room,Owner occupied housing units with all plumbing facilities and 1.01 or more persons per room,Renter occupied housing units with all plumbing facilities and 1.01 or more persons per room,Total Black occupied housing units with all plumbing facilities and 1.01 or more persons per room,Black owner occupied housing units with all plumbing facilities and 1.01 or more persons per room,Black renter occupied housing units with all plumbing facilities and 1.01 or more persons per room,"Owner occupied housing units with all plumbing facilities value less than $5,000","Owner occupied housing units with all plumbing facilities value $5,000 - $9,900","Owner occupied housing units with all plumbing facilities value $10,000 - $9,999","Owner occupied housing units with all plumbing facilities value $15,000 - $19,999","Owner occupied housing units with all plumbing facilities value $20,000 - $24,999","Owner occupied housing units with all plumbing facilities value $25,000 - $34,999","Owner occupied housing units with all plumbing facilities value $35,000 - $49,999","Owner occupied housing units with all plumbing facilities value $50,000 or more",Total owner occupied housing units with all plumbing facilities for which value is tabulated,Black owner occupied housing units with all plumbing facilities for which value is tabulated,Vacant for sale only housing units with all plumbing facilities for which value is tabulated,Renter occupied housing units with all plumbing facilities with cash rent less than $40,Renter occupied housing units with all plumbing facilities with cash rent $40-$59,Renter occupied housing units with all plumbing facilities with cash rent $60-$79,Renter occupied housing units with all plumbing facilities with cash rent $80-$99,Renter occupied housing units with all plumbing facilities with cash rent $100-$119,Renter occupied housing units with all plumbing facilities with cash rent $120-$149,Renter occupied housing units with all plumbing facilities with cash rent $150-$199,Renter occupied housing units with all plumbing facilities with cash rent $200-$299,Renter occupied housing units with all plumbing facilities with cash rent $300 or more,Renter occupied housing units with all plumbing facilities without payment of cash rent,Total renter occupied housing units with all plumbing facilities for which rent is tabulated,Black renter occupied housing units with all plumbing facilities for which rent is tabulated,Vacant for rent housing units with all plumbing facilities for which rent is tabulated,Occupied and vacant housing units flush toilet for this household only,"Occupied and vacant housing units flush toilet, but also used by another household",Occupied and vacant housing units no flush toilet,Occupied housing units with 1.01 or more persons per room husband-wife family,Occupied housing units with 1.01 or more persons per room other family with male head,Occupied housing units with 1.01 or more persons per room family with female head,Occupied housing units with 1.01 or more persons per room primary individual,Occupied housing units with 1.51 or more persons per room husband-wife family,Occupied housing units with 1.51 or more persons per room other family with male head,Occupied housing units with 1.51 or more persons per room family with female head,Occupied housing units with 1.51 or more persons per room primary individual,Persons in occupied housing units with 1.01 or more persons per room under 18 years,Persons in occupied housing units with 1.01 or more persons per room 18-64 years,Persons in occupied housing units with 1.01 or more persons per room 65 years and over,Persons in occupied housing units with 1.51 or more persons per room under 18 years,Persons in occupied housing units with 1.51 or more persons per room 18-64 years,Persons in occupied housing units with 1.51 or more persons per room 65 years and over,Total occupied housing units with 1.01 or more persons per room,Owner occupied  housing units with 1.01 or more persons per room,Renter occupied housing units with 1.01 or more persons per room,Total Black occupied housing units with 1.01 or more persons per room,Black owner occupied housing units with 1.01 or more persons per room,Black renter occupied housing units with 1.01 or more persons per room,Persons in occupied housing units with all plumbing facilities,Persons in occupied housing units lacking one or more plumbing facilities,Persons in occupied housing units with 1.01 or more persons per room with all plumbing facilities,Persons in occupied housing units with 1.01 or more persons per room lacking one or more plumbing facilities,Families with all plumbing facilities,Families lacking one or more plumbing facilities
Census Tract 1    ,1,San Diego,302,"$7,783,750.00 ",...,...,"$32,298.00 ", ... , ... ,"$6,970.00 ", ... , ... ,$155.00 , ... , ... ,"$7,741,250.00 ", ... , ... ,"$32,255.00 ", ... , ... ,"$6,970.00 ", ... , ... ,$155.00 , ... , ... ,249,246,0,47,46,0,0,2,3,1,287,14,0,1,1,11,13,51,80,54,90,"2,029","1,989","1,743",246,...,...,...,...,...,54,95,49,43,23,17,6,9,901,762,139,...,...,...,292,2,2,247,2,0,45,0,2,...,...,...,...,...,...,...,...,...,7,0,0,111,111,301,0,0,0,293,0,1,11,55,44,56,26,48,241,...,...,0,0,5,7,6,6,13,5,3,2,45,...,...,...,...,1,9,300,1,295,1,248,1,47,0,...,...,...,...,...,...,...,...,...,...,4,2,2,...,...,...,0,1,11,55,44,56,25,48,240,...,...,0,0,5,7,6,6,13,5,3,2,45,...,...,301,0,0,4,0,0,0,2,0,0,0,22,8,0,6,4,0,30,20,10,...,...,...,897,4,30,0,225,1
Census Tract 1    ,2,San Diego,234,"$5,720,000.00 ",...,...,"$29,485.00 ", ... , ... ,"$2,995.00 ", ... , ... ,$143.00 , ... , ... ,"$5,720,000.00 ", ... , ... ,"$29,485.00 ", ... , ... ,"$2,995.00 ", ... , ... ,$143.00 , ... , ... ,200,198,0,23,23,0,1,3,6,1,219,14,0,0,2,8,14,38,59,44,68,"1,568","1,509","1,402",107,...,...,...,...,...,43,79,29,29,17,11,6,9,683,620,63,...,...,...,213,8,2,193,5,2,20,3,0,...,...,...,...,...,...,...,...,...,7,0,0,85,85,232,1,0,0,217,0,1,4,23,50,76,32,8,194,...,...,0,1,1,5,2,4,5,3,0,2,21,...,...,...,...,6,7,233,0,223,0,200,0,23,0,...,...,...,...,...,...,...,...,...,...,10,7,3,...,...,...,0,1,4,23,50,76,32,8,194,...,...,0,1,1,5,2,4,5,3,0,2,21,...,...,233,0,0,8,0,2,0,2,0,0,0,43,31,4,12,10,1,78,67,11,...,...,...,683,0,78,0,174,0
Census Tract 1    ,3,San Diego,176,"$5,721,250.00 ",...,...,"$37,151.00 ", ... , ... ,$840.00 , ... , ... ,$120.00 , ... , ... ,"$5,721,250.00 ", ... , ... ,"$37,151.00 ", ... , ... ,$840.00 , ... , ... ,$120.00 , ... , ... ,158,158,0,10,10,0,0,1,6,1,169,6,0,2,1,4,12,32,31,37,56,"1,189","1,154","1,106",48,...,...,...,...,...,29,51,23,24,22,11,7,1,532,499,33,...,...,...,163,5,0,155,3,0,8,2,0,...,...,...,...,...,...,...,...,...,5,0,0,110,110,174,1,0,0,166,0,1,1,15,19,40,50,28,154,...,...,0,1,2,0,1,1,1,1,0,3,7,...,...,...,...,4,3,175,0,168,0,158,0,10,0,...,...,...,...,...,...,...,...,...,...,5,3,2,...,...,...,0,1,1,15,19,40,50,28,154,...,...,0,1,2,0,1,1,1,1,0,3,7,...,...,175,0,0,5,0,0,0,0,0,0,0,22,12,0,0,0,0,34,21,13,...,...,...,532,0,34,0,136,0
Census Tract 1    ,4,San Diego,159,"$5,633,750.00 ",...,...,"$44,712.00 ", ... , ... ,"$2,750.00 ", ... , ... ,$115.00 , ... , ... ,"$5,633,750.00 ", ... , ... ,"$44,712.00 ", ... , ... ,"$2,750.00 ", ... , ... ,$115.00 , ... , ... ,127,126,0,30,29,0,0,1,1,0,151,8,0,0,7,12,9,22,42,22,45,"1,020","1,002",891,111,...,...,...,...,...,30,70,19,17,10,6,2,3,421,361,60,...,...,...,153,4,0,125,2,0,28,2,0,...,...,...,...,...,...,...,...,...,2,0,0,56,56,159,0,0,0,151,0,1,0,6,8,18,45,48,126,...,...,0,3,3,7,7,1,0,2,1,6,24,...,...,...,...,...,6,159,0,157,0,127,0,30,0,...,...,...,...,...,...,...,...,...,...,4,2,2,...,...,...,0,1,0,6,8,18,45,48,126,...,...,0,3,3,7,7,1,0,2,1,6,24,...,...,159,0,0,4,0,0,0,0,0,0,0,11,9,1,0,0,0,21,12,9,...,...,...,421,0,21,0,119,0
Census Tract 1    ,5,San Diego,209,"$5,815,000.00 ",...,...,"$33,229.00 ", ... , ... ,"$3,155.00 ", ... , ... ,$158.00 , ... , ... ,"$5,815,000.00 ", ... , ... ,"$33,229.00 ", ... , ... ,"$3,155.00 ", ... , ... ,$158.00 , ... , ... ,177,176,1,24,22,0,4,0,4,0,193,16,0,4,4,10,10,37,69,39,36,"1,276","1,243","1,150",93,...,...,...,...,...,53,72,30,33,9,3,1,0,489,446,43,...,...,...,199,2,0,175,2,0,24,0,0,...,...,...,...,...,...,...,...,...,2,0,12,89,78,206,3,0,0,196,0,0,4,16,32,66,37,20,175,...,...,0,1,0,0,1,9,5,4,0,4,20,...,...,...,...,0,3,208,1,200,1,176,1,24,0,...,...,...,...,...,...,...,...,...,...,2,2,0,...,...,...,0,0,4,16,32,66,37,20,175,...,...,0,1,0,0,1,9,5,4,0,4,20,...,...,209,0,0,2,0,0,0,0,0,0,0,5,3,1,0,0,0,9,9,0,...,...,...,486,3,9,0,142,1
Census Tract 1    ,6,San Diego,174,"$6,342,500.00 ",...,...,"$40,398.00 ", ... , ... ,$765.00 , ... , ... ,$153.00 , ... , ... ,"$6,282,500.00 ", ... , ... ,"$40,272.00 ", ... , ... ,$765.00 , ... , ... ,$153.00 , ... , ... ,159,159,0,10,10,0,0,3,2,0,171,3,0,0,0,1,5,20,38,35,75,"1,276","1,238","1,180",58,...,...,...,...,...,28,58,28,26,15,10,2,2,498,475,23,...,...,...,168,1,0,158,1,0,10,0,0,...,...,...,...,...,...,...,...,...,3,0,0,66,66,174,0,0,0,167,0,0,0,4,22,48,37,46,157,...,...,0,0,1,0,0,0,4,0,0,5,5,...,...,...,...,3,4,173,1,168,1,158,1,10,0,...,...,...,...,...,...,...,...,...,...,1,1,0,...,...,...,0,0,0,4,22,48,37,45,156,...,...,0,0,1,0,0,0,4,0,0,5,5,...,...,174,0,0,1,0,0,0,0,0,0,0,3,2,1,0,0,0,6,6,0,...,...,...,489,9,6,0,137,1
Census Tract 1    ,9,San Diego,3,...,...,..., ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... ,...,...,...,...,...,...,...,...,...,0,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
Census Tract 2    ,1,San Diego,477,"$7,281,250.00 ",...,...,"$29,360.00 ", ... , ... ,"$22,775.00 ", ... ,"$1,275.00 ",$121.00 , ... ,$128.00 ,"$7,281,250.00 ", ... , ... ,"$29,360.00 ", ... , ... ,"$22,710.00 ", ... ,"$1,275.00 ",$121.00 , ... ,$128.00 ,265,264,0,196,196,0,10,2,4,0,368,109,0,7,37,73,66,99,90,57,48,"2,426","2,365","1,610",755,...,...,...,28,...,145,171,56,50,21,9,5,4,"1,082",701,381,...,...,...,452,6,3,260,4,1,192,2,2,...,...,...,...,...,...,...,...,...,11,10,38,169,152,473,4,0,0,434,0,4,17,68,41,46,46,26,248,...,...,4,7,34,36,31,32,32,8,4,8,188,...,10,10,...,3,17,476,1,460,1,265,0,195,1,...,...,...,...,...,...,10,0,...,...,9,5,4,...,...,...,0,4,17,68,41,46,46,26,248,...,...,4,7,33,36,31,32,32,8,4,8,187,...,10,477,0,0,7,0,2,0,2,0,1,0,33,20,0,6,5,0,53,33,20,...,...,...,"1,081",1,53,0,283,0
Census Tract 2    ,2,San Diego,901,"$7,352,500.00 ",...,...,"$22,080.00 ", ... , ... ,"$59,635.00 ", ... ,"$4,200.00 ",$122.00 , ... ,$145.00 ,"$7,307,500.00 ", ... , ... ,"$22,144.00 ", ... , ... ,"$57,995.00 ", ... ,"$4,200.00 ",$122.00 , ... ,$145.00 ,363,362,0,495,489,0,29,2,12,0,517,382,2,14,64,141,247,212,128,59,36,"4,120","3,950","2,071","1,879",...,...,...,114,...,266,292,139,88,43,14,9,7,"2,041",958,"1,083",...,...,...,832,20,6,351,11,1,481,9,5,...,...,...,...,...,...,...,...,...,35,19,99,166,142,894,7,0,0,793,0,4,46,114,94,51,21,3,333,...,...,3,12,74,80,67,142,104,4,2,7,488,...,29,29,...,1,38,884,17,842,16,359,4,483,12,...,...,...,...,...,...,29,0,...,...,26,12,14,...,...,...,0,3,45,114,93,51,21,3,330,...,...,3,11,74,80,65,137,100,4,2,7,476,...,29,897,4,0,23,0,2,1,4,0,1,1,82,66,2,7,12,1,150,76,74,...,...,...,"2,008",33,150,0,529,7
Census Tract 2    ,3,San Diego,649,"$5,787,500.00 ",...,...,"$27,171.00 ", ... , ... ,"$38,865.00 ", ... ,"$1,070.00 ",$103.00 , ... ,$97.00 ,"$5,743,750.00 ", ... , ... ,"$27,222.00 ", ... , ... ,"$38,295.00 ", ... ,"$1,070.00 ",$104.00 , ... ,$97.00 ,242,241,0,378,370,1,11,1,17,0,348,301,0,15,128,121,116,112,83,41,33,"2,737","2,642","1,436","1,206",...,...,...,38,...,226,222,82,46,25,11,7,1,"1,348",640,708,...,...,...,596,16,8,237,4,1,359,12,7,...,...,...,...,...,...,...,...,...,28,38,91,170,165,645,3,1,0,506,0,3,24,43,44,57,30,12,213,...,...,2,9,57,185,45,47,26,5,0,2,376,...,11,10,...,8,16,638,11,610,10,238,4,372,6,...,...,...,...,...,...,11,0,...,...,24,5,19,...,...,...,0,3,23,43,44,56,30,12,211,...,...,2,8,56,184,43,46,26,5,0,2,370,...,11,647,2,0,18,1,2,3,6,0,1,1,50,49,4,11,15,2,103,35,68,...,...,...,"1,331",17,103,0,344,7
Census Tract 2    ,4,San Diego,471,"$3,569,500.00 ",...,...,"$23,330.00 ", ... , ... ,"$33,860.00 ", ... ,"$1,675.00 ",$125.00 , ... ,$140.00 ,"$3,458,500.00 ", ... , ... ,"$23,211.00 ", ... , ... ,"$33,650.00 ", ... ,"$1,675.00 ",$126.00 , ... ,$140.00 ,183,182,0,274,269,2,12,1,1,0,247,224,0,7,38,97,119,110,69,16,15,"2,056","2,005",988,"1,017",...,...,...,42,...,157,181,69,28,15,3,3,1,960,439,521,...,...,...,448,7,2,180,3,0,268,4,2,...,...,...,...,...,...,...,...,...,19,23,48,150,130,467,4,0,0,413,2,7,18,39,31,40,14,2,153,...,...,0,10,38,47,48,45,68,14,0,4,270,...,12,12,...,0,24,464,7,450,7,179,4,271,3,...,...,...,...,...,...,12,0,...,...,9,3,6,...,...,...,1,7,18,39,30,40,12,2,149,...,...,0,8,38,47,47,45,68,14,0,4,267,...,12,469,1,1,8,0,0,1,1,0,0,1,22,24,0,0,6,0,46,20,26,...,...,...,940,20,46,0,258,4
Census Tract 2    ,5,San Diego,222,"$1,985,000.00 ",...,...,"$22,816.00 ", ... , ... ,"$11,520.00 ", ... ,$500.00 ,$105.00 , ... ,$100.00 ,"$1,985,000.00 ", ... , ... ,"$22,816.00 ", ... , ... ,"$11,390.00 ", ... ,$500.00 ,$105.00 , ... ,$100.00 ,100,98,0,110,109,0,5,0,7,0,134,88,0,6,30,39,40,35,43,14,15,"1,010",970,591,379,...,...,...,12,...,84,81,18,13,7,3,3,1,434,239,195,...,...,...,205,3,2,97,2,1,108,1,1,...,...,...,...,...,...,...,...,...,13,45,0,20,15,220,2,0,0,190,0,1,10,29,27,13,5,2,87,...,...,1,11,20,19,28,19,11,1,0,0,110,...,5,5,...,3,6,219,3,208,2,100,0,108,2,...,...,...,...,...,...,5,0,...,...,5,3,2,...,...,...,0,1,10,29,27,13,5,2,87,...,...,1,11,18,19,28,19,11,1,0,0,108,...,5,220,2,0,5,0,0,0,2,0,0,0,11,10,2,2,4,2,23,16,7,...,...,...,432,2,23,0,117,0
Census Tract 2    ,8,San Diego,1,...,...,..., ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... ,...,...,...,...,...,...,...,...,...,0,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
Census Tract 2    ,9,San Diego,1,...,...,..., ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... , ... ,...,...,...,...,...,...,...,...,...,0,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
Census Tract 3    ,1,San Diego,568,"$1,905,000.00 ",...,...,"$30,726.00 ", ... , ... ,"$43,265.00 ",$440.00 ,"$4,380.00 ",$104.00 ,$88.00 ,$102.00 ,"$1,905,000.00 ", ... , ... ,"$30,726.00 ", ... , ... ,"$42,680.00 ",$440.00 ,"$4,380.00 ",$105.00 ,$88.00 ,$102.00 ,84,84,0,433,422,5,43,0,8,0,162,404,2,47,102,193,100,55,35,14,22,"2,021","1,866",495,"1,371",17,...,...,131,...,282,171,37,14,6,5,1,1,866,180,686,9,...,...,503,7,7,83,0,1,420,7,6,4,1,0,...,...,...,...,...,...,41,56,134,132,77,558,10,0,0,445,0,3,6,9,11,16,6,11,62,...,...,6,40,77,97,80,69,41,7,0,16,417,5,43,39,...,3,6,558,10,508,9,84,0,424,9,5,0,...,...,...,...,43,0,...,...,14,1,13,1,...,...,0,3,6,9,11,16,6,11,62,...,...,6,34,77,96,78,69,41,7,0,16,408,5,43,562,3,3,10,1,2,1,5,1,0,1,21,30,3,2,13,3,54,3,51,5,...,...,857,9,54,0,211,0
Census Tract 3    ,2,San Diego,257,"$308,750.00 ",...,...,"$44,107.00 ", ... , ... ,"$19,790.00 ",$630.00 ,"$1,290.00 ",$91.00 ,$105.00 ,$99.00 ,"$308,750.00 ", ... , ... ,"$44,107.00 ", ... , ... ,"$19,375.00 ",$630.00 ,"$1,290.00 ",$91.00 ,$105.00 ,$99.00 ,21,21,0,220,211,6,13,0,3,0,55,202,0,28,40,92,45,34,15,2,1,846,794,101,693,20,...,...,45,...,149,72,14,3,3,0,0,0,362,41,321,12,...,...,237,1,3,21,0,0,216,1,3,5,0,1,...,...,...,...,...,...,24,48,46,64,24,254,3,0,0,191,0,0,1,0,0,1,2,3,7,...,...,11,15,55,63,46,21,6,1,0,2,218,6,13,12,...,1,5,251,6,235,6,21,0,214,6,6,0,...,...,...,...,13,0,...,...,4,0,4,1,...,...,0,0,1,0,0,1,2,3,7,...,...,10,13,54,62,45,21,6,1,0,2,212,6,13,254,3,0,3,1,0,0,2,1,0,0,3,8,0,0,6,0,11,0,11,2,...,...,354,8,11,0,77,2
Census Tract 3    ,3,San Diego,435,"$1,188,750.00 ",...,...,"$28,994.00 ", ... , ... ,"$38,900.00 ", ... ,"$2,850.00 ",$116.00 , ... ,$136.00 ,"$1,188,750.00 ", ... , ... ,"$28,994.00 ", ... , ... ,"$38,520.00 ", ... ,"$2,850.00 ",$117.00 , ... ,$136.00 ,69,69,0,341,336,0,21,0,4,0,106,328,1,17,59,129,120,58,28,12,12,"1,656","1,568",377,"1,191",...,...,...,75,...,194,171,21,14,8,0,0,2,711,157,554,...,...,...,405,3,2,67,1,1,338,2,1,...,...,...,...,...,...,...,...,...,49,33,111,126,54,430,5,0,0,341,0,2,3,6,10,12,2,6,41,...,...,21,7,54,67,58,79,22,22,6,5,336,...,21,19,...,1,15,429,6,404,6,69,0,335,6,...,...,...,...,...,...,21,0,...,...,5,2,3,...,...,...,0,2,3,6,10,12,2,6,41,...,...,18,7,53,66,58,78,22,22,6,5,330,...,21,433,2,0,4,0,1,0,2,0,0,0,8,9,4,0,2,2,21,10,11,...,...,...,703,8,21,0,192,2
Census Tract 3    ,4,San Diego,886,"$2,915,000.00 ",...,...,"$21,593.00 ", ... , ... ,"$85,945.00 ", ... ,"$5,715.00 ",$133.00 , ... ,$173.00 ,"$2,915,000.00 ", ... , ... ,"$21,593.00 ", ... , ... ,"$85,695.00 ", ... ,"$5,660.00 ",$133.00 , ... ,$177.00 ,182,178,0,658,649,3,33,0,12,1,295,589,1,22,105,237,239,170,61,26,25,"3,513","3,355",998,"2,357",...,...,...,113,...,354,329,77,43,25,8,2,2,"1,618",430,"1,188",...,...,...,825,11,4,176,4,2,649,7,2,...,...,...,...,...,...,...,...,...,62,109,208,268,126,880,5,0,0,750,0,6,28,40,24,26,10,1,135,...,...,7,23,88,152,80,92,138,43,25,8,648,...,33,31,...,8,19,880,5,836,4,182,0,654,4,...,...,...,...,...,...,32,1,...,...,15,6,9,...,...,...,0,6,28,40,24,26,10,1,135,...,...,6,22,88,150,80,92,138,43,25,8,644,...,32,884,1,0,10,0,3,2,4,0,0,0,32,39,0,6,7,0,71,34,37,...,...,...,"1,614",4,71,0,454,0
